HS Code,Category,Description,CD (Customs Duty),SD (Supplementary Duty),VAT (Value Added Tax),AIT (Advance Income Tax),RD (Regulatory Duty),AT (Advance Tax)
59032090,Coated Textile Fabrics,Other Textile Fabrics Impregnated....With Polyurethane,25,20,15,5,3,7.5
59039010,Coated Textile Fabrics,Side tape (lock loop),25,0,15,5,3,7.5
59039090,Coated Textile Fabrics,"Textile fabrics impregnated... with plastics, nes",25,20,15,5,3,7.5
59041000,Coated Textile Fabrics,00Linoleum,25,0,15,5,3,7.5
59049000,Coated Textile Fabrics,"LINOLEUM, WHETHER OR NOT CUT TO SHAPE; FLOOR COVERINGS CONSISTING, NES",25,0,15,5,3,7.5
59050000,Coated Textile Fabrics,Textile Wall Coverings,25,0,15,5,3,7.5
59061000,Coated Textile Fabrics,Adhesive Tape Of A Width =<20cm,10,0,15,5,0,7.5
59069100,Coated Textile Fabrics,Knitted Or Crocheted Rubberized Textile Fabrics (Excl. Adhesive Tape),25,0,15,5,3,7.5
59069910,Coated Textile Fabrics,REFLECTIVE TAPE,10,0,15,5,0,7.5
59069990,Coated Textile Fabrics,"RUBBERIZED TEXTILE FABRICS EXCLUDING REFLECTIVE TAPE, KNITTED OR CROCHETED & ADHESIVE TA",25,0,15,5,3,7.5
59070000,Coated Textile Fabrics,Textile Fabrics Otherwise Impregnated... ; Painted Canvas...,25,0,15,5,3,7.5
59080000,Coated Textile Fabrics,"Textile Wicks For Lamps...; Incandescent Gas Mantles, Etc",25,0,15,5,3,7.5
59090000,Coated Textile Fabrics,"Textile... Tubing, With Or Without Lining, Etc, Of Other Materials",25,0,15,5,3,7.5
59100000,Coated Textile Fabrics,"Transmission Or Conveyor Belts Or Belting, Of Textile Material",5,0,15,5,0,7.5
59111010,Coated Textile Fabrics,Narrow Fab. Made Of Velvet Impregna. With Rubber For Cover Weaving Spindle,5,0,15,5,0,7.5
59111090,Coated Textile Fabrics,Other,1,0,15,5,0,7.5
59112000,Coated Textile Fabrics,Bolting Cloth Whether Or Not Made Up,1,0,15,5,0,7.5
59113100,Coated Textile Fabrics,"Textile Fabrics And Felts, For Paper-Making Machines, <650g/M2",1,0,15,5,0,7.5
59113200,Coated Textile Fabrics,"Textile Fabrics And Felts, For Paper-Making Machines, >=650g/M2",1,0,15,5,0,7.5
59114000,Coated Textile Fabrics,"Straining Cloth Of A Kind Used In Oil Presses, Etc",1,0,15,5,0,7.5
59119000,Coated Textile Fabrics,"Textile Articles For Technical Uses, Nes, As Specified In Chapter Note 7",1,0,15,5,0,7.5
60011000,Knitted Fabrics,"Long Pile Fabrics, Knitted Or Crocheted",25,10,15,5,3,7.5
60012100,Knitted Fabrics,"Looped Pile Fabrics Of Cotton, Knitted Or Crocheted",25,10,15,5,3,7.5
60012200,Knitted Fabrics,"Looped Pile Fabrics Of Man-Made Fibres, Knitted Or Crocheted",25,10,15,5,3,7.5
60012900,Knitted Fabrics,"Looped Pile Fabrics Of Textile Materials, Knitted Or Crocheted",25,10,15,5,3,7.5
60019100,Knitted Fabrics,"Pile Fabrics Of Cotton, Nes, Knitted Or Crocheted",25,10,15,5,3,7.5
60019200,Knitted Fabrics,"Pile Fabrics Of Man-Made Fibres, Nes, Knitted Or Crocheted",25,10,15,5,3,7.5
60019900,Knitted Fabrics,"Pile Fabrics Of Textile Materials, Nes, Knitted Or Crocheted",25,10,15,5,3,7.5
60024000,Knitted Fabrics,CONTAINING BY WEIGHT 5%OR MORE ELASTOMERIC YARN BUT NOT CONTNG.RUBER THRED,25,10,15,5,3,7.5
60029000,Knitted Fabrics,"KNITTED OR CROCHETED FABRICS OF A WIDTH <30CM,CONTAINING BY WEIGHT 5%..NES",25,10,15,5,3,7.5
60031000,Knitted Fabrics,OF WOOL OR FINE ANIMAL HAIR,25,10,15,5,3,7.5
60032000,Knitted Fabrics,KNITTED OR CROCHETED FABRICS OF A WIDTH <30CM.. OF COTTON,25,10,15,5,3,7.5
60033000,Knitted Fabrics,"KNITTED OR CROCHETED FABRICS OF A WIDTH <30CM,OF SYNTHETIC FIBRES",25,10,15,5,3,7.5
60034000,Knitted Fabrics,"KNITTED OR CROCHETED FABRICS OF WIDTH <30CM,OF ARTIFICIAL FIBRES",25,10,15,5,3,7.5
60039000,Knitted Fabrics,"KNITTED/CROCTD.FBRCS.OF A WIDTH <30CM,OTH THAN THOSE OF HD60.01/60.02,NES",25,10,15,5,3,7.5
60041000,Knitted Fabrics,CONTING. BY WEIGHT 5%OR MORE OF ELASTOMERIC YARN BUT NOT CONT.RUBER THRED,25,10,15,5,3,7.5
60049000,Knitted Fabrics,"CONTNG.BY WEIGHT 5%OR MORE ELSTMRC.YARN BUT NOT CONTAINING RUBR.THREAD,NES",25,10,15,5,3,7.5
60052100,Knitted Fabrics,"WRAP KNIT FABRICS,OF COTTON, UNBLEACHED OR BLEACHED",25,10,15,5,3,7.5
60052200,Knitted Fabrics,"WRAP KNIT FABRICS OF COTTON,DYED",25,10,15,5,3,7.5
60052300,Knitted Fabrics,"WRAP KNIT FABRICS OF COTTON,OF YARNS OF DIFFERENT COLOURS",25,10,15,5,3,7.5
60052400,Knitted Fabrics,"WRAP KNIT FABRICS,OF COTTON PRINTED",25,10,15,5,3,7.5
60053500,Knitted Fabrics,Fabrics specified in Subheading Note 1 to this Chapter,25,10,15,5,3,7.5
60053600,Knitted Fabrics,"Other, unbleached or bleached",25,10,15,5,3,7.5
60053700,Knitted Fabrics,Of synthetic fibres other dyed,25,10,15,5,3,7.5
60053800,Knitted Fabrics,Synthetic fibres Other of yarns of different colours,25,10,15,5,3,7.5
60053900,Knitted Fabrics,"Other, of yarns of different colours other printed",25,10,15,5,3,7.5
60054100,Knitted Fabrics,"WRAP KNIT FABRICS OF ARTIFICIAL FIBRES,UNBLEACHED OR BLEACHED",25,10,15,5,3,7.5
60054200,Knitted Fabrics,"WARP KNIT FABRICS,OF ARTIFICIAL FIBRES DYED",25,10,15,5,3,7.5
60054300,Knitted Fabrics,"WARP KNIT FABRICS,OF ARTIFICIAL FIBRES OF YARN OF DIFFERENT COLOURS",25,10,15,5,3,7.5
60054400,Knitted Fabrics,WARP KNIT FABRICS OF ARTIFICIAL FIBRES PRINTED,25,10,15,5,3,7.5
60059010,Knitted Fabrics,Shading net,10,10,15,5,0,7.5
60059090,Knitted Fabrics,"WARP KNIT FABRICS OF ARTIFICIAL FIBRES, NES",25,10,15,5,3,7.5
60061000,Knitted Fabrics,OTHER KNITTED OR CROCHETED FABRICS OF WOOL OR FINE ANIMAL HAIR,25,10,15,5,3,7.5
60062100,Knitted Fabrics,OTHER KNITED OR CROCHETED FABRICS OF COTTON UNBLEACHED OR BLEACHED,25,10,15,5,3,7.5
60062200,Knitted Fabrics,OTH.KNITTED OR CROCHETED FABRICS OF COTTON DYED,25,10,15,5,3,7.5
60062300,Knitted Fabrics,"OTH.KNITTED OR CROCHETED FABRICS OF COTTON, OF YARNS OF DIFFERENT COLOURS",25,10,15,5,3,7.5
60062400,Knitted Fabrics,OTH.KNITTED OR CROCHETED FABRICS OF COTTON PRINTED,25,10,15,5,3,7.5
60063100,Knitted Fabrics,"OTH.KNITTED OR CROCHETED FABRICS. OF SYNTHETIC FIBRES,UNBLEACHED OR BLEACH",25,10,15,5,3,7.5
60063200,Knitted Fabrics,"OTH.KNITTED OR CROCHETED FABRICS OF SYNTHETIC FIBRES,DYED",25,10,15,5,3,7.5
60063300,Knitted Fabrics,OTH.KNITTED OR CROCHETED FABRICS OF SYNTH. FIBRES OF YARNS OF DIFF.COLOUR,25,10,15,5,3,7.5
60063400,Knitted Fabrics,OTH KNITTED OR CROCHETED FABRICS OF SYNTHETIC FIBRES PRINTED,25,10,15,5,3,7.5
60064100,Knitted Fabrics,"OTH.KNITTED OR CROCHETED FIBRICS OF ARTIFICIAL FIBRES,UNBLEACHED/BLEACHED",25,10,15,5,3,7.5
60064200,Knitted Fabrics,"Other knitted or crocheted fabrics, Dyed",25,10,15,5,3,7.5
60064300,Knitted Fabrics,Of yarns of different colours,25,10,15,5,3,7.5
60064400,Knitted Fabrics,Printed,25,10,15,5,3,7.5
60069000,Knitted Fabrics,"OTH.KNITTED OR CROCHETED FABRICS OF ARTIFICIAL FIBRES,NES",25,10,15,5,3,7.5
61012000,Knitted Apparel,"Men S Or Boys Over/Car Coats, Etc, Of Cotton, Knitted Or Crocheted",25,30,15,5,0,7.5
61013000,Knitted Apparel,"Men S Or Boys Over/Car Coats, Etc, Of Man-Made Fibres,Knitted Or Crocheted",25,30,15,5,0,7.5
61019000,Knitted Apparel,"Men S Or Boys Over/Car Coats, Etc, Of Other Textiles,Knitted Or Crocheted",25,30,15,5,0,7.5
61021000,Knitted Apparel,"Woman S Or Girls Over/Car Coats,Etc, Of Wool..., Knitted Or Crocheted",25,30,15,5,0,7.5
61022000,Knitted Apparel,"Woman S Or Girls Over/Car Coats, Etc, Of Cotton, Knitted Or Crocheted",25,30,15,5,0,7.5
61023000,Knitted Apparel,"Woman S Or Girls Over/Car Coats,Etc,Of Man-Made Fibres,Knitted/Crocheted",25,30,15,5,0,7.5
61029000,Knitted Apparel,"Woman S Or Girls Over/Car Coats,Etc,Of Other Textiles,Knitted/Crocheted",25,30,15,5,0,7.5
61031000,Knitted Apparel,"Men s or boys Suits, Excl. Sports out fit for sports shooting",25,30,15,5,0,7.5
61032200,Knitted Apparel,"Men S Or Boys Ensembles Of Cotton, Knitted Or Crocheted",25,30,15,5,0,7.5
61032300,Knitted Apparel,"Men S Or Boys Ensembles Of Synthetic Fibres, Knitted Or Crocheted",25,30,15,5,0,7.5
61032900,Knitted Apparel,"Men S Or Boys Ensembles Of Other Textiles, Nes, Knitted Or Crocheted",25,40,15,5,0,7.5
61033100,Knitted Apparel,"Men S Or Boys Jackets And Blazers Of Wool..., Knitted Or Crocheted",25,30,15,5,0,7.5
61033200,Knitted Apparel,"Men S Or Boys Jackets And Blazers Of Cotton, Knitted Or Crocheted",25,30,15,5,0,7.5
61033300,Knitted Apparel,"Men S Or Boys Jackets... Of Synthetic Fibres, Knitted Or Crocheted",25,30,15,5,0,7.5
61033900,Knitted Apparel,"Men S Or Boys Jackets... Of Other Textiles, Nes, Knitted Or Crocheted",25,30,15,5,0,7.5
61034100,Knitted Apparel,"Men S Or Boys Trousers, Etc, Of Wool..., Knitted Or Crocheted",25,30,15,5,0,7.5
61034200,Knitted Apparel,"Men S Or Boys Trousers, Etc, Of Cotton, Knitted Or Crocheted",25,30,15,5,0,7.5
61034300,Knitted Apparel,"Men S Or Boys Trousers, Etc, Of Synthetic Fibres, Knitted Or Crocheted",25,30,15,5,0,7.5
61034900,Knitted Apparel,"Men S Or Boys Trousers, Etc, Of Other Textiles, Knitted Or Crocheted",25,30,15,5,0,7.5
61041300,Knitted Apparel,"Women s or girls suits of synthetic fibres, knitted or crocheted",25,30,15,5,0,7.5
61041900,Knitted Apparel,"Women s or girls suits of other textiles, knitted or .. Of other textile materials nes,",25,30,15,5,0,7.5
61042200,Knitted Apparel,"Women S Or Girls Ensembles, Of Cotton, Knitted Or Crocheted",25,30,15,5,0,7.5
61042300,Knitted Apparel,"Women S Or Girls Ensembles, Of Synthetic Fibres, Knitted Or Crocheted",25,30,15,5,0,7.5
61042900,Knitted Apparel,"Women S Or Girls Ensembles, Of Other Textiles, Knitted Or Crocheted",25,30,15,5,0,7.5
61043100,Knitted Apparel,"Women S Or Girls Jackets, Of Wool..., Knitted Or Crocheted",25,30,15,5,0,7.5
61043200,Knitted Apparel,"Women S Or Girls Jackets, Of Cotton, Knitted Or Crocheted",25,30,15,5,0,7.5
61043300,Knitted Apparel,"Women S Or Girls Jackets, Of Synthetic Fibres, Knitted Or Crocheted",25,30,15,5,0,7.5
61043900,Knitted Apparel,"Woman S Or Girls Jackets, Of Other Textiles, Knitted Or Crocheted",25,30,15,5,0,7.5
61044100,Knitted Apparel,"Dresses Of Wool Or Fine Animal Hair, Knitted Or Crocheted",25,30,15,5,0,7.5
61044200,Knitted Apparel,"Dresses Of Cotton, Knitted Or Crocheted",25,30,15,5,0,7.5
